transaction_id,order_date,customer_id,product_id,channel_id,quantity,unit_price_eur,discount_pct,total_amount_eur,payment_method,status,shipping_cost_eur,year,month,is_return
T0000253,2025-06-07 10:53:00,C01209,P00125,CH03,3,285.52,5,813.73,credit_card,completed,4.99,2025,6,False
T0000254,2025-02-21 14:50:00,C01005,P00053,CH04,1,129.31,5,122.84,credit_card,completed,3.99,2025,2,False
T0000255,2024-07-21 17:43:00,C01464,P00135,CH03,1,90.61,20,72.49,paypal,completed,4.99,2024,7,False
T0000256,2024-10-20 13:15:00,C00404,P00096,CH01,2,108.12,0,216.24,credit_card,completed,4.99,2024,10,False
T0000257,2024-10-19 22:00:00,C00398,P00105,CH01,3,346.01,10,934.23,bank_transfer,completed,3.99,2024,10,False
T0000258,2024-09-03 09:02:00,C00930,P00113,CH01,3,476.1,20,1142.64,credit_card,completed,3.99,2024,9,False
T0000259,2025-03-28 11:22:00,C00675,P00057,CH04,2,155.69,5,295.81,paypal,completed,4.99,2025,3,False
T0000260,2024-08-02 06:33:00,C01700,P00019,CH02,1,178.81,5,169.87,credit_card,cancelled,3.99,2024,8,False
T0000261,2024-09-05 15:55:00,C01497,P00022,CH01,1,20.11,0,20.11,credit_card,completed,0.0,2024,9,False
T0000262,2024-09-05 09:29:00,C00553,P00013,CH03,2,448.62,10,807.52,klarna,completed,4.99,2024,9,False
T0000263,2025-01-08 10:30:00,C01895,P00074,CH03,1,182.05,0,182.05,paypal,completed,6.99,2025,1,False
T0000264,2024-09-20 07:22:00,C00129,P00065,CH02,1,397.46,10,357.71,credit_card,completed,4.99,2024,9,False
T0000265,2025-06-20 21:36:00,C01057,P00052,CH02,1,150.44,20,120.35,paypal,cancelled,3.99,2025,6,False
T0000266,2025-02-17 10:11:00,C00934,P00129,CH05,1,400.17,0,400.17,paypal,returned,4.99,2025,2,True
T0000267,2024-09-05 17:43:00,C01659,P00111,CH04,2,48.83,20,78.13,credit_card,completed,4.99,2024,9,False
T0000268,2025-04-18 14:25:00,C01871,P00149,CH01,1,166.52,20,133.22,paypal,completed,0.0,2025,4,False
T0000269,2025-02-26 09:30:00,C00362,P00047,CH03,1,392.86,0,392.86,credit_card,completed,3.99,2025,2,False
T0000271,2024-10-01 11:48:00,C00205,P00078,CH04,3,23.15,5,65.98,klarna,completed,3.99,2024,10,False
T0000272,2025-06-26 18:39:00,C01901,P00112,CH01,2,103.03,0,206.06,credit_card,completed,4.99,2025,6,False
T0000273,2024-08-18 15:00:00,C00199,P00102,CH05,1,82.93,0,82.93,credit_card,completed,3.99,2024,8,False
T0000275,2024-11-19 09:09:00,C01353,P00099,CH02,1,302.94,0,302.94,paypal,completed,4.99,2024,11,False
T0000277,2024-12-09 07:04:00,C01408,P00068,CH01,3,150.18,20,360.43,paypal,completed,3.99,2024,12,False
T0000278,2025-01-15 21:26:00,C01506,P00079,CH05,2,40.26,15,68.44,bank_transfer,completed,0.0,2025,1,False
T0000279,2024-09-26 20:34:00,C00017,P00068,CH02,2,150.18,10,270.32,credit_card,completed,3.99,2024,9,False
T0000280,2025-03-05 11:51:00,C01136,P00015,CH01,2,300.39,0,600.78,klarna,completed,0.0,2025,3,False
T0000281,2025-03-02 18:46:00,C01130,P00031,CH03,1,277.94,5,264.04,paypal,completed,4.99,2025,3,False
T0000283,2024-08-07 14:48:00,C01334,P00125,CH01,2,285.52,10,513.94,apple_pay,cancelled,4.99,2024,8,False
T0000284,2025-02-20 16:08:00,C01862,P00038,CH01,2,258.62,10,465.52,credit_card,cancelled,0.0,2025,2,False
T0000286,2025-03-14 12:25:00,C01398,P00103,CH04,1,456.95,5,434.1,credit_card,completed,3.99,2025,3,False
T0000287,2024-07-27 14:40:00,C01030,P00048,CH02,2,417.64,0,835.28,credit_card,completed,3.99,2024,7,False
T0000288,2025-03-28 22:15:00,C00754,P00085,CH04,1,45.13,0,45.13,paypal,completed,6.99,2025,3,False
T0000290,2025-05-05 07:41:00,C00170,P00030,CH02,1,236.95,0,236.95,bank_transfer,completed,6.99,2025,5,False
T0000291,2025-05-02 17:30:00,C01041,P00046,CH02,3,57.89,15,147.62,credit_card,completed,0.0,2025,5,False
T0000292,2024-10-20 21:16:00,C01888,P00091,CH02,2,97.87,20,156.59,klarna,returned,4.99,2024,10,True
T0000293,2025-02-05 11:49:00,C01939,P00116,CH01,1,484.41,15,411.75,credit_card,completed,3.99,2025,2,False
T0000294,2025-03-16 08:18:00,C00652,P00043,CH05,2,92.64,0,185.28,paypal,completed,6.99,2025,3,False
T0000295,2025-04-29 08:22:00,C01660,P00074,CH02,1,182.05,5,172.95,klarna,completed,0.0,2025,4,False
T0000296,2024-10-29 10:19:00,C00136,P00078,CH04,2,23.15,15,39.35,paypal,completed,3.99,2024,10,False
T0000297,2025-02-27 13:02:00,C01850,P00128,CH03,1,255.43,15,217.12,apple_pay,completed,6.99,2025,2,False
T0000298,2024-09-18 15:20:00,C01336,P00010,CH03,1,453.33,0,453.33,klarna,completed,3.99,2024,9,False
T0000299,2025-04-28 09:03:00,C00253,P00062,CH03,2,392.06,10,705.71,bank_transfer,completed,0.0,2025,4,False
T0000300,2025-05-14 07:08:00,C00554,P00045,CH01,1,55.74,0,55.74,paypal,completed,6.99,2025,5,False
T0000301,2025-04-24 08:37:00,C00099,P00067,CH01,1,243.21,0,243.21,apple_pay,completed,4.99,2025,4,False
T0000303,2024-09-15 21:28:00,C01221,P00041,CH01,1,402.8,15,342.38,paypal,completed,0.0,2024,9,False
T0000304,2024-07-08 17:57:00,C01043,P00104,CH01,1,332.0,10,298.8,credit_card,completed,3.99,2024,7,False
T0000307,2025-05-27 10:44:00,C01236,P00028,CH01,1,127.42,0,127.42,bank_transfer,completed,3.99,2025,5,False
T0000309,2024-12-24 13:57:00,C01222,P00015,CH03,1,300.39,0,300.39,klarna,completed,3.99,2024,12,False
T0000310,2024-09-02 15:09:00,C01041,P00102,CH01,1,82.93,5,78.78,bank_transfer,completed,4.99,2024,9,False
T0000311,2025-05-16 07:33:00,C01164,P00095,CH01,3,427.39,0,1282.17,credit_card,completed,3.99,2025,5,False
T0000312,2025-02-17 12:40:00,C00991,P00138,CH03,2,260.75,20,417.2,paypal,completed,3.99,2025,2,False
T0000313,2024-10-06 20:16:00,C00179,P00039,CH04,3,483.04,5,1376.66,credit_card,completed,0.0,2024,10,False
T0000314,2024-10-05 06:52:00,C00249,P00006,CH01,2,146.07,0,292.14,apple_pay,completed,4.99,2024,10,False
T0000316,2025-02-04 15:12:00,C01838,P00130,CH01,1,339.63,20,271.7,credit_card,returned,0.0,2025,2,True
T0000317,2024-11-13 19:32:00,C00702,P00045,CH02,1,55.74,0,55.74,paypal,completed,4.99,2024,11,False
T0000318,2025-01-14 13:55:00,C01358,P00103,CH02,2,456.95,0,913.9,klarna,completed,4.99,2025,1,False
T0000319,2024-07-28 12:42:00,C01606,P00077,CH01,1,194.61,20,155.69,credit_card,cancelled,6.99,2024,7,False
T0000320,2025-02-28 08:04:00,C01358,P00126,CH01,1,179.46,20,143.57,credit_card,completed,6.99,2025,2,False
T0000322,2024-11-30 12:09:00,C01180,P00024,CH03,1,238.26,10,214.43,paypal,completed,6.99,2024,11,False
T0000323,2024-10-03 21:18:00,C01200,P00070,CH01,3,155.0,0,465.0,credit_card,completed,4.99,2024,10,False
T0000324,2025-03-03 14:06:00,C01087,P00110,CH03,2,442.79,0,885.58,klarna,completed,0.0,2025,3,False
T0000325,2025-01-20 11:17:00,C00184,P00021,CH03,1,60.71,0,60.71,credit_card,completed,3.99,2025,1,False
T0000326,2024-10-18 07:33:00,C00423,P00027,CH02,2,101.05,15,171.78,paypal,returned,0.0,2024,10,True
T0000327,2025-01-28 07:07:00,C01052,P00019,CH01,1,178.81,0,178.81,paypal,completed,3.99,2025,1,False
T0000329,2024-09-02 17:12:00,C01628,P00025,CH05,2,46.62,0,93.24,apple_pay,completed,0.0,2024,9,False
T0000330,2024-10-15 20:20:00,C01158,P00050,CH04,1,43.78,0,43.78,credit_card,returned,3.99,2024,10,True
T0000331,2025-06-28 10:47:00,C01070,P00087,CH01,1,373.8,0,373.8,credit_card,completed,3.99,2025,6,False
T0000332,2025-02-10 20:21:00,C00997,P00105,CH01,1,346.01,20,276.81,klarna,completed,6.99,2025,2,False
T0000333,2025-01-18 19:21:00,C01867,P00117,CH04,1,39.16,5,37.2,apple_pay,completed,6.99,2025,1,False
T0000335,2024-09-13 21:22:00,C01832,P00123,CH02,2,253.66,0,507.32,apple_pay,completed,6.99,2024,9,False
T0000336,2025-06-14 20:45:00,C01538,P00082,CH01,3,19.83,0,59.49,apple_pay,completed,4.99,2025,6,False
T0000337,2024-07-23 11:43:00,C00798,P00067,CH01,3,243.21,5,693.15,credit_card,completed,3.99,2024,7,False
T0000338,2025-05-27 08:03:00,C01587,P00093,CH03,1,50.43,0,50.43,paypal,completed,3.99,2025,5,False
T0000339,2025-06-02 06:14:00,C01406,P00031,CH01,2,277.94,0,555.88,paypal,completed,0.0,2025,6,False
T0000340,2025-02-28 17:27:00,C01000,P00140,CH02,1,343.34,5,326.17,credit_card,completed,0.0,2025,2,False
T0000341,2024-10-31 15:35:00,C00600,P00071,CH01,3,105.89,0,317.67,klarna,cancelled,3.99,2024,10,False
T0000342,2025-03-22 08:53:00,C00509,P00021,CH03,2,60.71,5,115.35,paypal,completed,0.0,2025,3,False
T0000344,2025-03-09 07:43:00,C00561,P00080,CH03,1,238.96,0,238.96,paypal,completed,3.99,2025,3,False
T0000345,2025-06-30 21:08:00,C00669,P00100,CH02,2,344.87,5,655.25,credit_card,completed,4.99,2025,6,False
T0000346,2025-05-01 18:03:00,C00520,P00073,CH03,2,340.12,10,612.22,apple_pay,returned,3.99,2025,5,True
T0000348,2025-05-27 22:33:00,C00645,P00147,CH01,1,412.33,10,371.1,paypal,completed,6.99,2025,5,False
T0000349,2024-10-19 13:25:00,C01649,P00057,CH03,1,155.69,5,147.91,credit_card,completed,4.99,2024,10,False
T0000351,2025-01-13 06:10:00,C01320,P00043,CH01,3,92.64,20,222.34,paypal,completed,0.0,2025,1,False
T0000352,2024-10-12 21:58:00,C00621,P00047,CH01,2,392.86,15,667.86,credit_card,completed,4.99,2024,10,False
T0000353,2024-11-23 22:31:00,C00725,P00048,CH05,2,417.64,15,709.99,apple_pay,completed,3.99,2024,11,False
T0000354,2025-04-28 19:56:00,C00814,P00088,CH05,1,215.19,10,193.67,klarna,completed,0.0,2025,4,False
T0000355,2025-01-12 16:46:00,C00421,P00023,CH03,2,421.11,20,673.78,apple_pay,completed,3.99,2025,1,False
T0000357,2025-02-15 06:42:00,C00188,P00042,CH04,1,279.86,15,237.88,credit_card,completed,0.0,2025,2,False
T0000359,2025-01-13 13:39:00,C00525,P00069,CH02,2,290.4,20,464.64,klarna,completed,0.0,2025,1,False
T0000360,2025-04-09 16:49:00,C01297,P00017,CH03,2,183.79,0,367.58,apple_pay,completed,3.99,2025,4,False
T0000362,2025-06-06 22:09:00,C01136,P00057,CH03,1,155.69,20,124.55,credit_card,completed,3.99,2025,6,False
T0000363,2024-11-19 07:33:00,C01292,P00101,CH03,1,210.82,15,179.2,credit_card,completed,0.0,2024,11,False
T0000364,2024-08-12 11:41:00,C00912,P00124,CH02,1,296.11,0,296.11,klarna,completed,3.99,2024,8,False
T0000365,2025-04-10 09:09:00,C00009,P00018,CH03,3,161.76,5,461.02,apple_pay,completed,4.99,2025,4,False
T0000366,2025-01-03 19:34:00,C00356,P00118,CH02,2,336.16,20,537.86,credit_card,completed,0.0,2025,1,False
T0000367,2024-08-15 22:00:00,C00416,P00042,CH02,1,279.86,0,279.86,bank_transfer,completed,4.99,2024,8,False
T0000368,2024-09-17 22:49:00,C00896,P00032,CH04,1,276.21,20,220.97,credit_card,completed,4.99,2024,9,False
T0000369,2025-01-01 20:06:00,C00213,P00075,CH03,1,206.22,0,206.22,credit_card,completed,6.99,2025,1,False
T0000370,2024-08-03 09:26:00,C01727,P00019,CH04,1,178.81,10,160.93,klarna,completed,6.99,2024,8,False
T0000371,2025-02-06 10:57:00,C01152,P00058,CH02,1,136.28,5,129.47,klarna,completed,0.0,2025,2,False
T0000372,2025-03-03 11:42:00,C00001,P00109,CH04,2,277.36,5,526.98,credit_card,completed,4.99,2025,3,False
T0000373,2025-02-28 17:05:00,C00694,P00008,CH01,2,83.27,0,166.54,paypal,completed,6.99,2025,2,False
T0000374,2024-09-16 19:25:00,C00025,P00113,CH05,3,476.1,0,1428.3,paypal,completed,4.99,2024,9,False
T0000375,2024-10-20 20:40:00,C01757,P00050,CH02,2,43.78,10,78.8,paypal,returned,6.99,2024,10,True
T0000376,2025-03-15 06:26:00,C01001,P00116,CH03,1,484.41,0,484.41,klarna,completed,0.0,2025,3,False
T0000377,2024-08-22 21:30:00,C01649,P00150,CH03,1,160.49,0,160.49,bank_transfer,completed,0.0,2024,8,False
T0000378,2025-04-30 10:43:00,C00634,P00028,CH03,3,127.42,15,324.92,credit_card,completed,0.0,2025,4,False
T0000379,2024-10-11 07:50:00,C01124,P00040,CH02,1,108.96,0,108.96,klarna,completed,4.99,2024,10,False
T0000380,2025-06-19 16:00:00,C00274,P00013,CH04,3,448.62,10,1211.27,credit_card,completed,4.99,2025,6,False
T0000381,2024-09-18 16:30:00,C00545,P00051,CH03,1,394.52,5,374.79,apple_pay,completed,0.0,2024,9,False
T0000382,2025-04-01 14:20:00,C01483,P00089,CH02,1,377.97,20,302.38,apple_pay,completed,6.99,2025,4,False
T0000384,2024-09-07 08:58:00,C00922,P00146,CH02,1,202.84,0,202.84,bank_transfer,completed,3.99,2024,9,False
T0000385,2024-10-03 15:50:00,C00985,P00048,CH03,1,417.64,20,334.11,klarna,completed,0.0,2024,10,False
T0000386,2024-09-15 08:52:00,C00399,P00092,CH02,3,117.46,0,352.38,klarna,completed,0.0,2024,9,False
T0000387,2025-02-27 15:07:00,C01595,P00012,CH01,3,355.85,0,1067.55,paypal,completed,0.0,2025,2,False
T0000389,2024-11-06 11:40:00,C01752,P00137,CH02,3,66.63,0,199.89,bank_transfer,completed,0.0,2024,11,False
T0000390,2025-01-05 11:27:00,C01454,P00061,CH01,1,50.09,20,40.07,credit_card,completed,4.99,2025,1,False
T0000391,2025-06-04 15:57:00,C00201,P00057,CH01,1,155.69,15,132.34,paypal,completed,0.0,2025,6,False
T0000392,2024-10-05 15:28:00,C01987,P00123,CH01,1,253.66,15,215.61,credit_card,completed,4.99,2024,10,False
T0000393,2024-11-13 10:55:00,C00278,P00045,CH04,1,55.74,0,55.74,paypal,completed,0.0,2024,11,False
T0000394,2025-05-08 12:53:00,C01661,P00122,CH02,1,311.1,5,295.54,paypal,returned,3.99,2025,5,True
T0000395,2024-09-26 16:40:00,C01888,P00055,CH02,1,357.21,15,303.63,credit_card,completed,0.0,2024,9,False
T0000396,2025-05-02 22:46:00,C01235,P00137,CH03,1,66.63,5,63.3,paypal,completed,6.99,2025,5,False
T0000397,2025-01-27 15:43:00,C00401,P00077,CH01,2,194.61,10,350.3,credit_card,completed,0.0,2025,1,False
T0000398,2024-08-19 12:47:00,C01292,P00046,CH03,1,57.89,0,57.89,apple_pay,completed,3.99,2024,8,False
T0000399,2024-09-16 18:47:00,C01968,P00002,CH01,2,470.58,5,894.1,bank_transfer,completed,3.99,2024,9,False
T0000401,2025-04-06 11:16:00,C01526,P00150,CH01,1,160.49,10,144.44,paypal,completed,0.0,2025,4,False
T0000402,2025-04-25 21:34:00,C01444,P00037,CH03,2,488.35,20,781.36,bank_transfer,completed,0.0,2025,4,False
T0000403,2025-02-22 09:21:00,C01614,P00022,CH01,1,20.11,15,17.09,klarna,completed,3.99,2025,2,False
T0000404,2025-06-01 21:37:00,C01414,P00134,CH02,2,391.65,0,783.3,paypal,completed,3.99,2025,6,False
T0000405,2025-01-24 16:52:00,C01976,P00143,CH03,1,110.2,0,110.2,klarna,completed,0.0,2025,1,False
T0000406,2025-01-31 09:09:00,C01523,P00073,CH03,1,340.12,20,272.1,bank_transfer,completed,6.99,2025,1,False
T0000408,2025-05-17 16:56:00,C00056,P00138,CH03,2,260.75,10,469.35,credit_card,completed,4.99,2025,5,False
T0000409,2025-01-17 17:25:00,C01502,P00015,CH04,2,300.39,0,600.78,credit_card,cancelled,6.99,2025,1,False
T0000410,2025-04-25 13:37:00,C01502,P00121,CH03,3,269.36,0,808.08,klarna,completed,6.99,2025,4,False
T0000411,2025-06-30 22:31:00,C00282,P00059,CH02,1,83.9,0,83.9,bank_transfer,completed,6.99,2025,6,False
T0000412,2025-04-15 09:13:00,C00301,P00097,CH01,3,414.51,10,1119.18,credit_card,completed,3.99,2025,4,False
T0000414,2024-11-02 18:56:00,C01769,P00055,CH04,1,357.21,0,357.21,paypal,completed,3.99,2024,11,False
T0000415,2024-07-03 16:55:00,C01521,P00061,CH05,2,50.09,0,100.18,bank_transfer,completed,4.99,2024,7,False
T0000416,2025-01-11 07:57:00,C00230,P00113,CH01,1,476.1,15,404.68,paypal,completed,0.0,2025,1,False
T0000417,2024-12-29 20:08:00,C01064,P00083,CH04,1,401.4,5,381.33,paypal,completed,6.99,2024,12,False
T0000419,2024-09-15 12:09:00,C00227,P00025,CH04,2,46.62,0,93.24,paypal,completed,4.99,2024,9,False
T0000420,2025-05-28 11:59:00,C01433,P00138,CH02,1,260.75,10,234.68,klarna,completed,6.99,2025,5,False
T0000421,2024-08-18 21:50:00,C00007,P00087,CH01,1,373.8,0,373.8,klarna,completed,0.0,2024,8,False
T0000423,2025-03-08 20:42:00,C01524,P00041,CH03,1,402.8,5,382.66,bank_transfer,completed,3.99,2025,3,False
T0000424,2024-10-06 20:16:00,C01983,P00141,CH03,1,65.67,5,62.39,credit_card,completed,3.99,2024,10,False
T0000425,2025-03-14 19:31:00,C01605,P00112,CH03,1,103.03,0,103.03,klarna,completed,4.99,2025,3,False
T0000426,2024-08-26 21:01:00,C00968,P00013,CH03,2,448.62,0,897.24,klarna,completed,0.0,2024,8,False
T0000427,2024-09-11 21:17:00,C01555,P00011,CH01,3,270.48,5,770.87,klarna,completed,0.0,2024,9,False
T0000428,2024-10-24 19:52:00,C00126,P00071,CH01,1,105.89,15,90.01,klarna,completed,4.99,2024,10,False
T0000429,2025-06-12 17:54:00,C01487,P00127,CH04,1,400.71,0,400.71,klarna,completed,6.99,2025,6,False
T0000430,2024-10-10 13:25:00,C00304,P00078,CH04,2,23.15,20,37.04,bank_transfer,completed,3.99,2024,10,False
T0000431,2025-05-04 07:35:00,C00018,P00061,CH02,2,50.09,20,80.14,credit_card,completed,6.99,2025,5,False
T0000432,2025-03-05 06:34:00,C00204,P00069,CH04,1,290.4,5,275.88,klarna,cancelled,4.99,2025,3,False
T0000433,2024-10-20 09:41:00,C01440,P00054,CH03,1,108.51,0,108.51,klarna,completed,6.99,2024,10,False
T0000434,2024-10-04 16:55:00,C00698,P00101,CH04,3,210.82,15,537.59,klarna,completed,6.99,2024,10,False
T0000435,2024-08-06 14:37:00,C01704,P00049,CH01,1,417.03,20,333.62,credit_card,completed,0.0,2024,8,False
T0000436,2024-07-11 14:48:00,C00808,P00041,CH01,1,402.8,15,342.38,klarna,completed,4.99,2024,7,False
T0000437,2024-09-27 18:34:00,C00112,P00108,CH01,2,190.71,5,362.35,bank_transfer,completed,3.99,2024,9,False
T0000438,2025-03-15 11:43:00,C01707,P00122,CH01,1,311.1,10,279.99,bank_transfer,completed,6.99,2025,3,False
T0000439,2024-09-01 17:40:00,C01075,P00029,CH02,2,204.96,10,368.93,credit_card,completed,4.99,2024,9,False
T0000442,2024-09-15 13:47:00,C00716,P00066,CH01,3,488.17,20,1171.61,bank_transfer,completed,4.99,2024,9,False
T0000444,2024-12-17 10:02:00,C01935,P00080,CH04,1,238.96,20,191.17,credit_card,completed,4.99,2024,12,False
T0000445,2025-04-29 17:20:00,C00916,P00066,CH03,2,488.17,0,976.34,klarna,cancelled,3.99,2025,4,False
T0000446,2024-09-11 12:29:00,C01808,P00125,CH01,1,285.52,0,285.52,credit_card,returned,4.99,2024,9,True
T0000447,2024-07-22 19:56:00,C00572,P00083,CH04,1,401.4,0,401.4,paypal,completed,3.99,2024,7,False
T0000448,2024-07-02 20:36:00,C00960,P00143,CH02,2,110.2,10,198.36,paypal,completed,4.99,2024,7,False
T0000449,2025-06-20 10:42:00,C01121,P00041,CH01,2,402.8,0,805.6,credit_card,completed,6.99,2025,6,False
T0000450,2025-02-25 11:39:00,C01417,P00098,CH01,1,171.04,0,171.04,bank_transfer,returned,6.99,2025,2,True
T0000451,2025-04-30 21:15:00,C01921,P00018,CH02,2,161.76,20,258.82,credit_card,completed,3.99,2025,4,False
T0000452,2024-07-07 13:18:00,C01513,P00145,CH04,1,419.27,20,335.42,credit_card,completed,6.99,2024,7,False
T0000453,2025-01-10 09:49:00,C01347,P00092,CH04,1,117.46,0,117.46,apple_pay,completed,3.99,2025,1,False
T0000455,2024-07-13 16:10:00,C00903,P00085,CH01,2,45.13,10,81.23,bank_transfer,completed,4.99,2024,7,False
T0000456,2025-01-21 06:33:00,C00798,P00137,CH01,2,66.63,10,119.93,credit_card,completed,3.99,2025,1,False
T0000457,2025-03-11 21:05:00,C00484,P00034,CH02,1,445.99,10,401.39,paypal,completed,6.99,2025,3,False
T0000458,2025-02-09 06:33:00,C00460,P00109,CH01,1,277.36,20,221.89,paypal,completed,6.99,2025,2,False
T0000459,2025-03-19 15:30:00,C00320,P00111,CH02,1,48.83,0,48.83,credit_card,cancelled,4.99,2025,3,False
T0000460,2025-06-25 11:00:00,C00413,P00110,CH04,2,442.79,5,841.3,credit_card,completed,6.99,2025,6,False
T0000461,2025-05-15 06:12:00,C01982,P00146,CH01,1,202.84,10,182.56,bank_transfer,cancelled,6.99,2025,5,False
T0000462,2024-07-17 19:41:00,C00114,P00057,CH04,2,155.69,15,264.67,paypal,returned,4.99,2024,7,True
T0000463,2024-09-30 16:34:00,C01467,P00008,CH05,2,83.27,0,166.54,paypal,cancelled,4.99,2024,9,False
T0000464,2025-02-10 21:08:00,C00064,P00145,CH02,1,419.27,20,335.42,credit_card,cancelled,4.99,2025,2,False
T0000465,2025-03-05 21:39:00,C01122,P00106,CH04,3,143.79,0,431.37,credit_card,completed,4.99,2025,3,False
T0000467,2024-07-31 18:11:00,C01992,P00061,CH01,1,50.09,0,50.09,credit_card,completed,0.0,2024,7,False
T0000468,2025-04-14 11:27:00,C01718,P00088,CH02,2,215.19,10,387.34,credit_card,completed,3.99,2025,4,False
T0000469,2024-10-15 19:16:00,C00703,P00024,CH03,2,238.26,0,476.52,bank_transfer,completed,6.99,2024,10,False
T0000470,2024-07-07 18:15:00,C01737,P00030,CH02,2,236.95,20,379.12,bank_transfer,completed,0.0,2024,7,False
T0000471,2025-05-30 21:42:00,C00760,P00063,CH02,2,406.92,20,651.07,credit_card,cancelled,6.99,2025,5,False
T0000472,2024-10-27 11:41:00,C00848,P00112,CH04,1,103.03,0,103.03,klarna,completed,3.99,2024,10,False
T0000473,2024-07-28 09:00:00,C01199,P00114,CH03,2,65.45,0,130.9,paypal,completed,3.99,2024,7,False
T0000474,2025-01-19 15:00:00,C00718,P00075,CH01,1,206.22,15,175.29,credit_card,completed,4.99,2025,1,False
T0000477,2025-03-07 17:09:00,C01630,P00142,CH04,1,308.96,15,262.62,paypal,completed,0.0,2025,3,False
T0000478,2025-01-19 17:02:00,C00301,P00062,CH02,1,392.06,10,352.85,credit_card,completed,3.99,2025,1,False
T0000479,2024-10-20 22:31:00,C01565,P00098,CH01,2,171.04,20,273.66,paypal,completed,0.0,2024,10,False
T0000480,2025-05-24 19:24:00,C01630,P00023,CH02,1,421.11,0,421.11,credit_card,cancelled,0.0,2025,5,False
T0000481,2025-01-01 12:06:00,C01398,P00110,CH04,2,442.79,20,708.46,paypal,returned,0.0,2025,1,True
T0000482,2025-03-29 15:41:00,C01160,P00132,CH05,2,184.12,0,368.24,apple_pay,cancelled,6.99,2025,3,False
T0000483,2025-04-22 13:50:00,C00744,P00137,CH02,3,66.63,0,199.89,paypal,completed,3.99,2025,4,False
T0000484,2025-05-13 21:25:00,C00333,P00121,CH02,2,269.36,20,430.98,klarna,completed,6.99,2025,5,False
T0000485,2025-04-04 10:18:00,C00877,P00141,CH02,3,65.67,20,157.61,credit_card,completed,0.0,2025,4,False
T0000486,2025-05-15 12:27:00,C01538,P00046,CH01,1,57.89,5,55.0,paypal,completed,3.99,2025,5,False
T0000488,2025-06-07 18:09:00,C00709,P00081,CH01,3,136.98,0,410.94,paypal,completed,6.99,2025,6,False
T0000489,2025-04-05 16:54:00,C01159,P00021,CH02,1,60.71,0,60.71,apple_pay,completed,0.0,2025,4,False
T0000490,2024-11-11 06:58:00,C00293,P00146,CH01,2,202.84,0,405.68,credit_card,completed,3.99,2024,11,False
T0000491,2025-03-27 16:18:00,C01128,P00087,CH02,1,373.8,5,355.11,apple_pay,completed,3.99,2025,3,False
T0000493,2024-08-18 09:19:00,C01912,P00056,CH01,1,111.87,15,95.09,apple_pay,completed,0.0,2024,8,False
T0000494,2024-10-27 12:35:00,C00587,P00148,CH05,3,248.55,15,633.8,bank_transfer,completed,4.99,2024,10,False
