transaction_id,date_key,customer_key,product_key,channel_key,quantity,unit_price_eur,discount_pct,total_amount_eur,net_amount_eur,shipping_cost_eur,payment_method,status,is_return
T0000342,20250322,509,21,3,2,60.71,5,115.35,115.35,0.0,paypal,completed,False
T0000344,20250309,561,80,3,1,238.96,0,238.96,238.96,3.99,paypal,completed,False
T0000345,20250630,669,100,2,2,344.87,5,655.25,655.25,4.99,credit_card,completed,False
T0000346,20250501,520,73,3,2,340.12,10,612.22,-612.22,3.99,apple_pay,returned,True
T0000348,20250527,645,147,1,1,412.33,10,371.1,371.1,6.99,paypal,completed,False
T0000349,20241019,1649,57,3,1,155.69,5,147.91,147.91,4.99,credit_card,completed,False
T0000351,20250113,1320,43,1,3,92.64,20,222.34,222.34,0.0,paypal,completed,False
T0000352,20241012,621,47,1,2,392.86,15,667.86,667.86,4.99,credit_card,completed,False
T0000353,20241123,725,48,5,2,417.64,15,709.99,709.99,3.99,apple_pay,completed,False
T0000354,20250428,814,88,5,1,215.19,10,193.67,193.67,0.0,klarna,completed,False
T0000355,20250112,421,23,3,2,421.11,20,673.78,673.78,3.99,apple_pay,completed,False
T0000357,20250215,188,42,4,1,279.86,15,237.88,237.88,0.0,credit_card,completed,False
T0000359,20250113,525,69,2,2,290.4,20,464.64,464.64,0.0,klarna,completed,False
T0000360,20250409,1297,17,3,2,183.79,0,367.58,367.58,3.99,apple_pay,completed,False
T0000362,20250606,1136,57,3,1,155.69,20,124.55,124.55,3.99,credit_card,completed,False
T0000363,20241119,1292,101,3,1,210.82,15,179.2,179.2,0.0,credit_card,completed,False
T0000364,20240812,912,124,2,1,296.11,0,296.11,296.11,3.99,klarna,completed,False
T0000365,20250410,9,18,3,3,161.76,5,461.02,461.02,4.99,apple_pay,completed,False
T0000366,20250103,356,118,2,2,336.16,20,537.86,537.86,0.0,credit_card,completed,False
T0000367,20240815,416,42,2,1,279.86,0,279.86,279.86,4.99,bank_transfer,completed,False
T0000368,20240917,896,32,4,1,276.21,20,220.97,220.97,4.99,credit_card,completed,False
T0000369,20250101,213,75,3,1,206.22,0,206.22,206.22,6.99,credit_card,completed,False
T0000370,20240803,1727,19,4,1,178.81,10,160.93,160.93,6.99,klarna,completed,False
T0000371,20250206,1152,58,2,1,136.28,5,129.47,129.47,0.0,klarna,completed,False
T0000372,20250303,1,109,4,2,277.36,5,526.98,526.98,4.99,credit_card,completed,False
T0000373,20250228,694,8,1,2,83.27,0,166.54,166.54,6.99,paypal,completed,False
T0000374,20240916,25,113,5,3,476.1,0,1428.3,1428.3,4.99,paypal,completed,False
T0000375,20241020,1757,50,2,2,43.78,10,78.8,-78.8,6.99,paypal,returned,True
T0000376,20250315,1001,116,3,1,484.41,0,484.41,484.41,0.0,klarna,completed,False
T0000377,20240822,1649,150,3,1,160.49,0,160.49,160.49,0.0,bank_transfer,completed,False
T0000378,20250430,634,28,3,3,127.42,15,324.92,324.92,0.0,credit_card,completed,False
T0000379,20241011,1124,40,2,1,108.96,0,108.96,108.96,4.99,klarna,completed,False
T0000380,20250619,274,13,4,3,448.62,10,1211.27,1211.27,4.99,credit_card,completed,False
T0000381,20240918,545,51,3,1,394.52,5,374.79,374.79,0.0,apple_pay,completed,False
T0000382,20250401,1483,89,2,1,377.97,20,302.38,302.38,6.99,apple_pay,completed,False
T0000384,20240907,922,146,2,1,202.84,0,202.84,202.84,3.99,bank_transfer,completed,False
T0000385,20241003,985,48,3,1,417.64,20,334.11,334.11,0.0,klarna,completed,False
T0000386,20240915,399,92,2,3,117.46,0,352.38,352.38,0.0,klarna,completed,False
T0000387,20250227,1595,12,1,3,355.85,0,1067.55,1067.55,0.0,paypal,completed,False
T0000389,20241106,1752,137,2,3,66.63,0,199.89,199.89,0.0,bank_transfer,completed,False
T0000390,20250105,1454,61,1,1,50.09,20,40.07,40.07,4.99,credit_card,completed,False
T0000391,20250604,201,57,1,1,155.69,15,132.34,132.34,0.0,paypal,completed,False
T0000392,20241005,1987,123,1,1,253.66,15,215.61,215.61,4.99,credit_card,completed,False
T0000393,20241113,278,45,4,1,55.74,0,55.74,55.74,0.0,paypal,completed,False
T0000394,20250508,1661,122,2,1,311.1,5,295.54,-295.54,3.99,paypal,returned,True
T0000395,20240926,1888,55,2,1,357.21,15,303.63,303.63,0.0,credit_card,completed,False
T0000396,20250502,1235,137,3,1,66.63,5,63.3,63.3,6.99,paypal,completed,False
T0000397,20250127,401,77,1,2,194.61,10,350.3,350.3,0.0,credit_card,completed,False
T0000398,20240819,1292,46,3,1,57.89,0,57.89,57.89,3.99,apple_pay,completed,False
T0000399,20240916,1968,2,1,2,470.58,5,894.1,894.1,3.99,bank_transfer,completed,False
T0000401,20250406,1526,150,1,1,160.49,10,144.44,144.44,0.0,paypal,completed,False
T0000402,20250425,1444,37,3,2,488.35,20,781.36,781.36,0.0,bank_transfer,completed,False
T0000403,20250222,1614,22,1,1,20.11,15,17.09,17.09,3.99,klarna,completed,False
T0000404,20250601,1414,134,2,2,391.65,0,783.3,783.3,3.99,paypal,completed,False
T0000405,20250124,1976,143,3,1,110.2,0,110.2,110.2,0.0,klarna,completed,False
T0000406,20250131,1523,73,3,1,340.12,20,272.1,272.1,6.99,bank_transfer,completed,False
T0000408,20250517,56,138,3,2,260.75,10,469.35,469.35,4.99,credit_card,completed,False
T0000409,20250117,1502,15,4,2,300.39,0,600.78,600.78,6.99,credit_card,cancelled,False
T0000410,20250425,1502,121,3,3,269.36,0,808.08,808.08,6.99,klarna,completed,False
T0000411,20250630,282,59,2,1,83.9,0,83.9,83.9,6.99,bank_transfer,completed,False
T0000412,20250415,301,97,1,3,414.51,10,1119.18,1119.18,3.99,credit_card,completed,False
T0000414,20241102,1769,55,4,1,357.21,0,357.21,357.21,3.99,paypal,completed,False
T0000415,20240703,1521,61,5,2,50.09,0,100.18,100.18,4.99,bank_transfer,completed,False
T0000416,20250111,230,113,1,1,476.1,15,404.68,404.68,0.0,paypal,completed,False
T0000417,20241229,1064,83,4,1,401.4,5,381.33,381.33,6.99,paypal,completed,False
T0000419,20240915,227,25,4,2,46.62,0,93.24,93.24,4.99,paypal,completed,False
T0000420,20250528,1433,138,2,1,260.75,10,234.68,234.68,6.99,klarna,completed,False
T0000421,20240818,7,87,1,1,373.8,0,373.8,373.8,0.0,klarna,completed,False
T0000423,20250308,1524,41,3,1,402.8,5,382.66,382.66,3.99,bank_transfer,completed,False
T0000424,20241006,1983,141,3,1,65.67,5,62.39,62.39,3.99,credit_card,completed,False
T0000425,20250314,1605,112,3,1,103.03,0,103.03,103.03,4.99,klarna,completed,False
T0000426,20240826,968,13,3,2,448.62,0,897.24,897.24,0.0,klarna,completed,False
T0000427,20240911,1555,11,1,3,270.48,5,770.87,770.87,0.0,klarna,completed,False
T0000428,20241024,126,71,1,1,105.89,15,90.01,90.01,4.99,klarna,completed,False
T0000429,20250612,1487,127,4,1,400.71,0,400.71,400.71,6.99,klarna,completed,False
T0000430,20241010,304,78,4,2,23.15,20,37.04,37.04,3.99,bank_transfer,completed,False
T0000431,20250504,18,61,2,2,50.09,20,80.14,80.14,6.99,credit_card,completed,False
T0000432,20250305,204,69,4,1,290.4,5,275.88,275.88,4.99,klarna,cancelled,False
T0000433,20241020,1440,54,3,1,108.51,0,108.51,108.51,6.99,klarna,completed,False
T0000434,20241004,698,101,4,3,210.82,15,537.59,537.59,6.99,klarna,completed,False
T0000435,20240806,1704,49,1,1,417.03,20,333.62,333.62,0.0,credit_card,completed,False
T0000436,20240711,808,41,1,1,402.8,15,342.38,342.38,4.99,klarna,completed,False
T0000437,20240927,112,108,1,2,190.71,5,362.35,362.35,3.99,bank_transfer,completed,False
T0000438,20250315,1707,122,1,1,311.1,10,279.99,279.99,6.99,bank_transfer,completed,False
T0000439,20240901,1075,29,2,2,204.96,10,368.93,368.93,4.99,credit_card,completed,False
T0000442,20240915,716,66,1,3,488.17,20,1171.61,1171.61,4.99,bank_transfer,completed,False
T0000444,20241217,1935,80,4,1,238.96,20,191.17,191.17,4.99,credit_card,completed,False
T0000445,20250429,916,66,3,2,488.17,0,976.34,976.34,3.99,klarna,cancelled,False
T0000446,20240911,1808,125,1,1,285.52,0,285.52,-285.52,4.99,credit_card,returned,True
T0000447,20240722,572,83,4,1,401.4,0,401.4,401.4,3.99,paypal,completed,False
T0000448,20240702,960,143,2,2,110.2,10,198.36,198.36,4.99,paypal,completed,False
T0000449,20250620,1121,41,1,2,402.8,0,805.6,805.6,6.99,credit_card,completed,False
T0000450,20250225,1417,98,1,1,171.04,0,171.04,-171.04,6.99,bank_transfer,returned,True
T0000451,20250430,1921,18,2,2,161.76,20,258.82,258.82,3.99,credit_card,completed,False
T0000452,20240707,1513,145,4,1,419.27,20,335.42,335.42,6.99,credit_card,completed,False
T0000453,20250110,1347,92,4,1,117.46,0,117.46,117.46,3.99,apple_pay,completed,False
T0000455,20240713,903,85,1,2,45.13,10,81.23,81.23,4.99,bank_transfer,completed,False
T0000456,20250121,798,137,1,2,66.63,10,119.93,119.93,3.99,credit_card,completed,False
T0000457,20250311,484,34,2,1,445.99,10,401.39,401.39,6.99,paypal,completed,False
T0000458,20250209,460,109,1,1,277.36,20,221.89,221.89,6.99,paypal,completed,False
T0000459,20250319,320,111,2,1,48.83,0,48.83,48.83,4.99,credit_card,cancelled,False
T0000460,20250625,413,110,4,2,442.79,5,841.3,841.3,6.99,credit_card,completed,False
T0000461,20250515,1982,146,1,1,202.84,10,182.56,182.56,6.99,bank_transfer,cancelled,False
T0000462,20240717,114,57,4,2,155.69,15,264.67,-264.67,4.99,paypal,returned,True
T0000463,20240930,1467,8,5,2,83.27,0,166.54,166.54,4.99,paypal,cancelled,False
T0000464,20250210,64,145,2,1,419.27,20,335.42,335.42,4.99,credit_card,cancelled,False
T0000465,20250305,1122,106,4,3,143.79,0,431.37,431.37,4.99,credit_card,completed,False
T0000467,20240731,1992,61,1,1,50.09,0,50.09,50.09,0.0,credit_card,completed,False
T0000468,20250414,1718,88,2,2,215.19,10,387.34,387.34,3.99,credit_card,completed,False
T0000469,20241015,703,24,3,2,238.26,0,476.52,476.52,6.99,bank_transfer,completed,False
T0000470,20240707,1737,30,2,2,236.95,20,379.12,379.12,0.0,bank_transfer,completed,False
T0000471,20250530,760,63,2,2,406.92,20,651.07,651.07,6.99,credit_card,cancelled,False
T0000472,20241027,848,112,4,1,103.03,0,103.03,103.03,3.99,klarna,completed,False
T0000473,20240728,1199,114,3,2,65.45,0,130.9,130.9,3.99,paypal,completed,False
T0000474,20250119,718,75,1,1,206.22,15,175.29,175.29,4.99,credit_card,completed,False
T0000477,20250307,1630,142,4,1,308.96,15,262.62,262.62,0.0,paypal,completed,False
T0000478,20250119,301,62,2,1,392.06,10,352.85,352.85,3.99,credit_card,completed,False
T0000479,20241020,1565,98,1,2,171.04,20,273.66,273.66,0.0,paypal,completed,False
T0000480,20250524,1630,23,2,1,421.11,0,421.11,421.11,0.0,credit_card,cancelled,False
T0000481,20250101,1398,110,4,2,442.79,20,708.46,-708.46,0.0,paypal,returned,True
T0000482,20250329,1160,132,5,2,184.12,0,368.24,368.24,6.99,apple_pay,cancelled,False
T0000483,20250422,744,137,2,3,66.63,0,199.89,199.89,3.99,paypal,completed,False
T0000484,20250513,333,121,2,2,269.36,20,430.98,430.98,6.99,klarna,completed,False
T0000485,20250404,877,141,2,3,65.67,20,157.61,157.61,0.0,credit_card,completed,False
T0000486,20250515,1538,46,1,1,57.89,5,55.0,55.0,3.99,paypal,completed,False
T0000488,20250607,709,81,1,3,136.98,0,410.94,410.94,6.99,paypal,completed,False
T0000489,20250405,1159,21,2,1,60.71,0,60.71,60.71,0.0,apple_pay,completed,False
T0000490,20241111,293,146,1,2,202.84,0,405.68,405.68,3.99,credit_card,completed,False
T0000491,20250327,1128,87,2,1,373.8,5,355.11,355.11,3.99,apple_pay,completed,False
T0000493,20240818,1912,56,1,1,111.87,15,95.09,95.09,0.0,apple_pay,completed,False
T0000494,20241027,587,148,5,3,248.55,15,633.8,633.8,4.99,bank_transfer,completed,False
T0000496,20250210,1523,47,3,1,392.86,0,392.86,-392.86,4.99,paypal,returned,True
T0000498,20250125,1885,22,1,2,20.11,10,36.2,-36.2,0.0,credit_card,returned,True
T0000499,20240909,1564,21,3,1,60.71,0,60.71,60.71,6.99,klarna,completed,False
T0000500,20240720,1177,120,1,1,127.08,0,127.08,-127.08,3.99,credit_card,returned,True
T0000501,20250531,639,76,1,1,152.77,5,145.13,145.13,6.99,paypal,completed,False
T0000502,20250617,1816,18,2,2,161.76,10,291.17,291.17,6.99,credit_card,completed,False
T0000503,20240701,708,34,1,1,445.99,0,445.99,445.99,3.99,paypal,completed,False
T0000504,20250531,1442,114,3,2,65.45,20,104.72,104.72,6.99,credit_card,completed,False
T0000505,20250513,277,37,1,3,488.35,5,1391.8,1391.8,6.99,credit_card,completed,False
T0000506,20240913,707,66,5,3,488.17,10,1318.06,1318.06,4.99,klarna,completed,False
T0000508,20240720,1703,126,1,2,179.46,0,358.92,358.92,4.99,paypal,completed,False
T0000509,20240721,595,111,4,2,48.83,20,78.13,78.13,6.99,bank_transfer,completed,False
T0000510,20250328,1185,6,2,1,146.07,10,131.46,131.46,4.99,bank_transfer,cancelled,False
T0000512,20240713,1343,86,2,2,96.06,15,163.3,163.3,0.0,paypal,completed,False
T0000513,20250119,1921,7,2,1,182.22,0,182.22,182.22,0.0,paypal,completed,False
T0000515,20240716,599,100,1,3,344.87,0,1034.61,1034.61,0.0,credit_card,completed,False
T0000516,20240802,1048,124,2,2,296.11,0,592.22,592.22,0.0,bank_transfer,completed,False
T0000517,20250223,1798,98,2,1,171.04,0,171.04,171.04,6.99,credit_card,completed,False
T0000518,20250414,1469,69,3,1,290.4,10,261.36,261.36,0.0,bank_transfer,completed,False
T0000519,20241031,1675,19,3,1,178.81,20,143.05,143.05,4.99,credit_card,completed,False
T0000520,20250202,375,1,2,2,375.19,0,750.38,750.38,4.99,bank_transfer,completed,False
T0000522,20240702,903,1,1,3,375.19,0,1125.57,1125.57,3.99,credit_card,completed,False
T0000524,20250112,1060,138,1,3,260.75,20,625.8,625.8,0.0,apple_pay,completed,False
T0000525,20250312,510,112,1,3,103.03,5,293.64,293.64,3.99,klarna,completed,False
T0000526,20240718,1749,118,2,1,336.16,15,285.74,285.74,6.99,paypal,completed,False
T0000529,20241116,1309,67,4,2,243.21,15,413.46,-413.46,0.0,bank_transfer,returned,True
T0000530,20250322,58,102,3,1,82.93,5,78.78,78.78,3.99,credit_card,completed,False
T0000531,20250627,865,103,5,1,456.95,20,365.56,365.56,3.99,apple_pay,completed,False
T0000532,20240909,1038,21,4,1,60.71,0,60.71,60.71,0.0,bank_transfer,cancelled,False
T0000533,20250530,12,136,3,1,478.0,10,430.2,430.2,3.99,apple_pay,completed,False
T0000536,20241113,205,45,2,1,55.74,0,55.74,55.74,4.99,klarna,completed,False
T0000537,20241211,315,39,1,1,483.04,20,386.43,386.43,6.99,paypal,completed,False
T0000538,20240725,1769,19,1,2,178.81,0,357.62,357.62,3.99,credit_card,completed,False
T0000539,20241011,124,127,1,2,400.71,15,681.21,681.21,0.0,credit_card,completed,False
T0000541,20250624,973,29,3,1,204.96,5,194.71,194.71,0.0,apple_pay,completed,False
T0000542,20250610,241,139,1,2,429.48,0,858.96,858.96,6.99,paypal,completed,False
T0000543,20240731,556,26,5,2,393.21,10,707.78,707.78,6.99,apple_pay,cancelled,False
T0000545,20240812,42,8,5,1,83.27,0,83.27,83.27,0.0,klarna,cancelled,False
T0000550,20250316,596,5,4,3,20.85,5,59.42,59.42,0.0,apple_pay,completed,False
T0000551,20250327,1556,19,3,3,178.81,0,536.43,536.43,0.0,paypal,completed,False
T0000552,20241129,149,50,5,2,43.78,20,70.05,-70.05,4.99,klarna,returned,True
T0000553,20250415,1273,149,5,3,166.52,20,399.65,399.65,6.99,credit_card,completed,False
T0000554,20240903,686,36,5,2,481.56,5,914.96,914.96,6.99,credit_card,completed,False
T0000555,20250621,240,148,5,2,248.55,5,472.24,472.24,0.0,klarna,completed,False
T0000556,20250210,1898,111,1,3,48.83,0,146.49,146.49,0.0,klarna,completed,False
T0000557,20250530,778,7,1,1,182.22,5,173.11,173.11,3.99,klarna,completed,False
T0000558,20250205,511,140,1,1,343.34,0,343.34,343.34,4.99,bank_transfer,completed,False
T0000559,20250525,216,137,2,1,66.63,0,66.63,66.63,3.99,credit_card,completed,False
T0000561,20250116,193,147,1,1,412.33,20,329.86,329.86,6.99,bank_transfer,completed,False
T0000562,20250617,151,97,2,2,414.51,20,663.22,-663.22,6.99,credit_card,returned,True
T0000563,20250418,34,3,3,3,464.99,0,1394.97,1394.97,6.99,credit_card,completed,False
T0000564,20240729,117,48,1,3,417.64,20,1002.34,1002.34,0.0,bank_transfer,completed,False
T0000565,20250519,1308,75,5,1,206.22,0,206.22,206.22,3.99,bank_transfer,completed,False
T0000566,20250501,33,104,2,2,332.0,10,597.6,597.6,3.99,credit_card,completed,False
T0000568,20241202,759,2,1,1,470.58,15,399.99,399.99,4.99,paypal,completed,False
T0000570,20241205,1030,83,2,1,401.4,20,321.12,321.12,4.99,paypal,completed,False
T0000571,20250502,59,116,3,2,484.41,0,968.82,968.82,6.99,credit_card,completed,False
T0000572,20240919,1897,77,2,1,194.61,10,175.15,175.15,4.99,paypal,completed,False
T0000573,20240918,1705,84,1,2,159.55,20,255.28,-255.28,6.99,apple_pay,returned,True
T0000574,20250110,865,145,1,1,419.27,15,356.38,356.38,0.0,paypal,completed,False
T0000575,20250208,1128,20,2,2,322.16,0,644.32,644.32,6.99,credit_card,completed,False
T0000576,20250203,629,16,3,2,362.34,5,688.45,688.45,3.99,bank_transfer,completed,False
T0000577,20250211,524,59,3,2,83.9,0,167.8,167.8,0.0,credit_card,completed,False
T0000578,20241229,831,106,4,1,143.79,5,136.6,136.6,4.99,paypal,completed,False
T0000579,20240821,685,109,1,2,277.36,20,443.78,443.78,0.0,klarna,cancelled,False
T0000580,20240905,232,138,3,1,260.75,10,234.68,234.68,0.0,paypal,completed,False
T0000581,20241026,166,12,2,1,355.85,0,355.85,355.85,0.0,credit_card,completed,False
T0000582,20240819,622,67,2,2,243.21,0,486.42,486.42,4.99,credit_card,completed,False
T0000583,20250401,1573,108,1,1,190.71,5,181.17,181.17,0.0,credit_card,completed,False
T0000584,20240902,1070,120,3,3,127.08,0,381.24,381.24,4.99,paypal,completed,False
T0000585,20250417,1792,9,3,1,193.38,15,164.37,164.37,4.99,credit_card,completed,False
T0000586,20250118,1041,140,4,1,343.34,10,309.01,-309.01,0.0,apple_pay,returned,True
T0000587,20250104,566,7,2,3,182.22,0,546.66,546.66,4.99,credit_card,completed,False
T0000588,20250612,1507,111,3,2,48.83,0,97.66,97.66,4.99,apple_pay,completed,False
T0000589,20250322,454,146,2,1,202.84,0,202.84,202.84,4.99,bank_transfer,completed,False
T0000590,20241005,1068,100,3,1,344.87,0,344.87,344.87,0.0,bank_transfer,completed,False
T0000591,20241216,130,80,3,1,238.96,5,227.01,227.01,3.99,credit_card,completed,False
T0000592,20250401,1631,141,3,1,65.67,0,65.67,65.67,4.99,paypal,cancelled,False
T0000593,20240826,428,70,2,1,155.0,0,155.0,155.0,4.99,bank_transfer,cancelled,False
T0000594,20240826,715,112,1,2,103.03,10,185.45,185.45,0.0,bank_transfer,completed,False
T0000595,20250512,1829,54,1,2,108.51,0,217.02,217.02,6.99,klarna,completed,False
T0000596,20250623,425,23,1,2,421.11,5,800.11,800.11,4.99,paypal,completed,False
T0000597,20240808,1891,53,1,2,129.31,0,258.62,258.62,4.99,klarna,completed,False
T0000598,20250603,861,133,2,2,303.67,5,576.97,576.97,3.99,paypal,completed,False
T0000599,20240825,1233,84,3,3,159.55,0,478.65,478.65,4.99,credit_card,completed,False
T0000600,20240823,715,9,1,2,193.38,20,309.41,309.41,6.99,credit_card,completed,False
T0000601,20240921,1091,70,1,2,155.0,0,310.0,-310.0,0.0,credit_card,returned,True
T0000602,20250602,523,76,2,3,152.77,0,458.31,458.31,3.99,bank_transfer,completed,False
T0000603,20240824,570,115,1,1,33.73,0,33.73,33.73,0.0,credit_card,completed,False
T0000604,20250319,585,136,1,2,478.0,5,908.2,908.2,6.99,klarna,completed,False
T0000606,20241002,259,105,2,2,346.01,0,692.02,692.02,3.99,credit_card,completed,False
T0000607,20250122,626,91,2,1,97.87,0,97.87,97.87,4.99,credit_card,completed,False
T0000608,20250315,734,62,4,3,392.06,0,1176.18,1176.18,0.0,bank_transfer,completed,False
T0000609,20240727,656,79,4,1,40.26,0,40.26,40.26,3.99,credit_card,completed,False
T0000610,20241013,1616,11,3,1,270.48,15,229.91,-229.91,0.0,credit_card,returned,True
T0000611,20250430,1646,142,3,1,308.96,5,293.51,293.51,3.99,paypal,completed,False
T0000612,20240917,1225,127,1,3,400.71,20,961.7,961.7,3.99,credit_card,completed,False
T0000613,20250430,335,138,3,1,260.75,0,260.75,260.75,6.99,credit_card,completed,False
T0000614,20241201,698,87,4,1,373.8,20,299.04,299.04,4.99,credit_card,completed,False
T0000615,20240702,1866,148,4,2,248.55,0,497.1,497.1,4.99,credit_card,completed,False
T0000616,20250106,91,144,2,1,316.75,15,269.24,269.24,6.99,bank_transfer,completed,False
T0000617,20250520,1819,18,1,3,161.76,0,485.28,485.28,6.99,credit_card,completed,False
T0000618,20240823,216,123,2,2,253.66,15,431.22,431.22,0.0,credit_card,completed,False
T0000620,20241019,1940,47,1,1,392.86,0,392.86,392.86,0.0,paypal,completed,False
T0000621,20250218,1916,138,2,1,260.75,0,260.75,260.75,4.99,credit_card,completed,False
T0000622,20241013,300,37,1,1,488.35,10,439.52,439.52,6.99,apple_pay,completed,False
T0000623,20250122,108,113,3,2,476.1,5,904.59,904.59,3.99,apple_pay,completed,False
